SKU Code,CFA Code,Channel,Quantity,DATE,Secondary Sales Amount STC,Secondary Sales Amount Invoiced,Secondary Sales Amount Returned,Secondary Sales Quantity Invoiced,Secondary Sales Quantity Returned,SKU Combination
14,16,0,6,2019-05-01,3596.96,3596.96,0.0,48.0,0.0,324
14,16,0,6,2019-07-01,0.0,0.0,0.0,24.0,0.0,324
14,16,0,6,2019-08-01,0.0,0.0,0.0,24.0,0.0,324
14,16,0,6,2019-09-01,1798.48,1798.48,0.0,24.0,0.0,324
14,16,0,6,2019-10-01,7193.92,7193.92,0.0,96.0,0.0,324
14,16,0,6,2019-11-01,5395.440000000001,5395.440000000001,0.0,72.0,0.0,324
14,16,0,6,2019-12-01,5395.440000000001,6528.48,0.0,72.0,0.0,324
14,16,1,6,2018-01-01,614456.91,614456.91,-1036.36,9240.0,-12.0,325
14,16,1,6,2018-02-01,358513.28,358513.28,0.0,10518.0,0.0,325
14,16,1,6,2018-03-01,653300.41,653300.41,-19567.0,10656.0,0.0,325
14,16,1,6,2018-04-01,535496.0900000001,535496.0900000001,-1908.0,8608.0,0.0,325
14,16,1,6,2018-05-01,602605.75,602605.75,-21117.25,9585.0,-267.0,325
14,16,1,6,2018-06-01,729941.97,729941.97,0.0,11152.0,0.0,325
14,16,1,6,2018-07-01,767540.5800000002,767540.5800000002,-24003.17,11480.0,-300.0,325
14,16,1,6,2018-08-01,1139368.06,1139368.06,-2072.74,16224.0,-24.0,325
14,16,1,6,2018-09-01,448736.67,448736.67,-1019.79,6347.0,-12.0,325
14,16,1,6,2018-10-01,470593.66,470593.66,-156807.11,8451.0,-1908.0,325
14,16,1,6,2018-11-01,624176.2,624176.2,0.0,8443.0,0.0,325
14,16,1,6,2018-12-01,395165.11,395165.11,-17370.0,5623.0,-192.0,325
14,16,1,6,2019-01-01,328025.80000000005,328025.80000000005,-8605.3,4719.0,-96.0,325
14,16,1,6,2019-02-01,287947.74,316331.29000000004,0.0,4382.0,0.0,325
14,16,1,6,2019-03-01,558430.3699999999,588806.3999999999,0.0,7553.0,0.0,325
14,16,1,6,2019-04-01,552073.45,586209.89,14877.0,7947.0,168.0,325
14,16,1,6,2019-05-01,413366.71,448499.83,11759.0,6194.0,132.0,325
14,16,1,6,2019-06-01,379732.48,410296.65,0.0,5498.0,0.0,325
14,16,1,6,2019-07-01,584567.17,615705.3200000001,2160.0,8054.0,24.0,325
14,16,1,6,2019-08-01,414793.8300000001,443240.3900000001,0.0,5800.0,0.0,325
14,16,1,6,2019-09-01,490909.82,526295.0,0.0,6705.0,0.0,325
14,16,1,6,2019-10-01,406808.68000000005,430593.9,0.0,6123.0,0.0,325
14,16,1,6,2019-11-01,430945.51,463436.3299999999,1080.0,5925.0,12.0,325
14,16,1,6,2019-12-01,410770.62,503771.92,0.0,5750.0,0.0,325
14,16,2,6,2018-01-01,894993.7400000006,894993.7400000006,-12604.95,14139.0,-151.0,326
14,16,2,6,2018-02-01,932830.0799999998,932830.0799999998,-3273.61,14863.0,-39.0,326
14,16,2,6,2018-03-01,927123.53,927123.53,-17232.63,15033.0,-195.0,326
14,16,2,6,2018-04-01,1372175.3100000005,1372175.3100000005,-17162.91,22131.0,-205.0,326
14,16,2,6,2018-05-01,809164.4899999995,809164.4899999995,-13073.87,13082.0,-168.0,326
14,16,2,6,2018-06-01,915185.65,915185.65,-9728.98,14921.0,-128.0,326
14,16,2,6,2018-07-01,1166764.62,1166764.62,-45306.35,18171.0,-595.0,326
14,16,2,6,2018-08-01,792352.1199999999,792352.1199999999,-38223.460000000014,12298.0,-496.0,326
14,16,2,6,2018-09-01,759480.8299999998,759480.8299999998,-11820.53,11505.0,-143.0,326
14,16,2,6,2018-10-01,630928.6999999997,630928.6999999997,-8092.37,9419.0,-107.0,326
14,16,2,6,2018-11-01,1285279.3100000005,1285279.3100000005,-23899.14000000001,18475.0,-289.0,326
14,16,2,6,2018-12-01,689741.1400000001,689741.1400000001,-10147.29,9952.0,-119.0,326
14,16,2,6,2019-01-01,480126.0899999999,480126.0899999999,-14265.89,7158.0,-172.0,326
14,16,2,6,2019-02-01,435935.68000000005,638873.35,93479.0,7536.0,1089.0,326
14,16,2,6,2019-03-01,759015.4800000008,973503.58,39061.0,11090.0,465.0,326
14,16,2,6,2019-04-01,411190.87,527194.0,20444.0,5833.0,230.0,326
14,16,2,6,2019-05-01,428304.69000000024,542007.0,8637.0,6183.0,104.0,326
14,16,2,6,2019-06-01,516594.7100000001,656295.0,14575.0,7504.0,169.0,326
14,16,2,6,2019-07-01,467257.6500000001,592538.52,19612.0,6836.0,225.0,326
14,16,2,6,2019-08-01,273953.37999999995,364174.0,18562.0,4145.0,211.0,326
14,16,2,6,2019-09-01,446310.3500000001,581547.52,14108.0,6575.0,163.0,326
14,16,2,6,2019-10-01,333194.8000000002,425319.0,3693.0,4817.0,42.0,326
14,16,2,6,2019-11-01,323676.54000000004,407785.25000000006,4168.0,4655.0,47.0,326
14,16,2,6,2019-12-01,564115.6800000003,711606.0,5937.0,8055.0,69.0,326
14,17,0,6,2018-02-01,11354.0,11354.0,0.0,168.0,0.0,327
14,17,0,6,2018-03-01,9483.0,9483.0,0.0,144.0,0.0,327
14,17,0,6,2018-04-01,3161.0,3161.0,0.0,48.0,0.0,327
14,17,0,6,2018-05-01,3161.0,3161.0,0.0,48.0,0.0,327
14,17,0,6,2018-06-01,11063.0,11063.0,0.0,168.0,0.0,327
14,17,0,6,2018-07-01,5032.0,5032.0,0.0,72.0,0.0,327
14,17,0,6,2018-08-01,17258.0,17258.0,0.0,240.0,0.0,327
14,17,0,6,2018-09-01,6903.0,6903.0,0.0,96.0,0.0,327
14,17,0,6,2018-10-01,40161.0,40161.0,0.0,552.0,0.0,327
14,17,0,6,2018-12-01,25627.0,25627.0,0.0,336.0,0.0,327
14,17,0,6,2019-01-01,37406.0,37406.0,0.0,504.0,0.0,327
14,17,0,6,2019-02-01,23604.46,23604.46,0.0,312.0,0.0,327
14,17,0,6,2019-03-01,34779.740000000005,34779.740000000005,0.0,456.0,0.0,327
14,17,0,6,2019-04-01,146024.63999999998,146024.63999999998,0.0,1920.0,0.0,327
14,17,0,6,2019-05-01,124474.94,124474.94,0.0,1656.0,0.0,327
14,17,0,6,2019-06-01,118983.37,118983.37,0.0,1560.0,0.0,327
14,17,0,6,2019-07-01,37282.98,37282.98,0.0,528.0,0.0,327
14,17,0,6,2019-08-01,61226.10000000001,61226.10000000001,0.0,864.0,0.0,327
14,17,0,6,2019-09-01,61798.95,61798.95,0.0,840.0,0.0,327
14,17,0,6,2019-10-01,72804.09999999999,72804.09999999999,0.0,960.0,0.0,327
14,17,0,6,2019-11-01,155401.47000000006,155401.47000000006,0.0,2256.0,0.0,327
14,17,0,6,2019-12-01,111020.67,134335.02000000002,0.0,1464.0,0.0,327
14,17,1,6,2018-01-01,437528.55,437528.55,0.0,7338.0,0.0,328
14,17,1,6,2018-02-01,297350.02,297350.02,-9528.18,5094.0,-24.0,328
14,17,1,6,2018-03-01,406421.29999999993,406421.29999999993,0.0,6686.0,0.0,328
14,17,1,6,2018-04-01,448550.59,448550.59,-237.27,7035.0,-3.0,328
14,17,1,6,2018-05-01,273921.38,273921.38,0.0,4278.0,0.0,328
14,17,1,6,2018-06-01,464622.1999999999,464622.1999999999,-5694.55,7340.0,-72.0,328
14,17,1,6,2018-07-01,511963.88,511963.88,-3796.58,7429.0,-48.0,328
14,17,1,6,2018-08-01,363907.00999999966,363907.00999999966,-6218.22,5321.0,-72.0,328
14,17,1,6,2018-09-01,527961.4999999998,527961.4999999998,0.0,7579.0,0.0,328
14,17,1,6,2018-10-01,462375.7199999999,462375.7199999999,-17531.38,6799.0,-216.0,328
14,17,1,6,2018-11-01,589652.0500000003,589652.0500000003,-124720.61000000002,10145.0,-1527.0,328
14,17,1,6,2018-12-01,485894.98999999993,485894.98999999993,-8528.0,6846.0,-97.0,328
14,17,1,6,2019-01-01,339075.3,339075.3,-9313.05,4902.0,-109.0,328
14,17,1,6,2019-02-01,357077.12000000005,437310.16,10662.0,5117.0,120.0,328
14,17,1,6,2019-03-01,248309.17,280079.31999999995,0.0,3534.0,0.0,328
14,17,1,6,2019-04-01,349305.2,409104.93000000005,0.0,4870.0,0.0,328
14,17,1,6,2019-05-01,383980.37,438082.89,0.0,5374.0,0.0,328
14,17,1,6,2019-06-01,435468.6,488928.82,0.0,6014.0,0.0,328
14,17,1,6,2019-07-01,485668.7,564227.5700000001,1620.0,6714.0,18.0,328
14,17,1,6,2019-08-01,479110.98999999993,552456.5299999999,540.0,6795.0,6.0,328
14,17,1,6,2019-09-01,181878.99,227831.51,7538.0,3076.0,84.0,328
14,17,1,6,2019-10-01,412241.77,473903.11,0.0,6077.0,0.0,328
14,17,1,6,2019-11-01,455617.7400000001,537199.7,0.0,6332.0,0.0,328
14,17,1,6,2019-12-01,483366.73,589327.97,0.0,6803.0,0.0,328
14,17,2,6,2018-01-01,1653544.3399999996,1653544.3399999996,-9846.61,25769.0,-117.0,329
14,17,2,6,2018-02-01,1629050.580000001,1629050.580000001,-26858.090000000004,26227.0,-342.0,329
14,17,2,6,2018-03-01,1259974.5600000005,1259974.5600000005,-23439.130000000005,20336.0,-299.0,329
14,17,2,6,2018-04-01,1242642.3000000007,1242642.3000000007,-15921.51,20014.0,-212.0,329
14,17,2,6,2018-05-01,865243.7500000001,865243.7500000001,-9950.22,13905.0,-126.0,329
14,17,2,6,2018-06-01,1789514.42,1789514.42,-10247.130000000003,28654.0,-130.0,329
14,17,2,6,2018-07-01,2350197.06,2350197.06,-9487.34,34389.0,-114.0,329
14,17,2,6,2018-08-01,1555792.13,1555792.13,-37480.50999999999,23154.0,-436.0,329
14,17,2,6,2018-09-01,1437197.77,1437197.77,-16146.569999999998,21136.0,-188.0,329
14,17,2,6,2018-10-01,1089939.3600000006,1089939.3600000006,-13621.28,15829.0,-159.0,329
14,17,2,6,2018-11-01,1387217.8300000005,1387217.8300000005,-12507.39,19747.0,-136.0,329
14,17,2,6,2018-12-01,1593688.3199999996,1593688.3199999996,-14511.87,22628.0,-163.0,329
14,17,2,6,2019-01-01,1216719.09,1216719.09,-9397.27,17307.0,-106.0,329
14,17,2,6,2019-02-01,1044709.8700000005,1324695.06,31444.0,14922.0,351.0,329
14,17,2,6,2019-03-01,676001.53,849918.0,13105.0,9649.0,146.0,329
14,17,2,6,2019-04-01,532716.6699999999,662741.0,1320.0,7523.0,15.0,329
14,17,2,6,2019-05-01,1339806.2599999998,1658024.13,11534.0,18910.0,132.0,329
14,17,2,6,2019-06-01,776632.8400000003,955924.82,1294.0,10882.0,15.0,329
14,17,2,6,2019-07-01,1439896.22,1783317.69,6693.0,20249.0,75.0,329
14,17,2,6,2019-08-01,1207567.8599999996,1539024.44,35079.0,17475.0,392.0,329
14,17,2,6,2019-09-01,680930.2199999996,875030.0,7471.0,9869.0,84.0,329
14,17,2,6,2019-10-01,912758.4100000005,1150701.46,7522.0,13723.0,84.0,329
14,17,2,6,2019-11-01,1070112.3799999994,1348730.2800000005,8071.0,16571.0,91.0,329
14,17,2,6,2019-12-01,953234.43,1198107.7,6168.0,14857.0,79.0,329
14,18,0,6,2018-01-01,359949.0,359949.0,-1912.0,5592.0,0.0,330
14,18,0,6,2018-02-01,264005.0,264005.0,0.0,4104.0,0.0,330
14,18,0,6,2018-03-01,216956.0,216956.0,-3796.0,3624.0,0.0,330
14,18,0,6,2018-04-01,60450.0,60450.0,0.0,1104.0,0.0,330
14,18,0,6,2018-05-01,146859.0,146859.0,0.0,2400.0,0.0,330
14,18,0,6,2018-06-01,151157.0,151157.0,0.0,2304.0,0.0,330
14,18,0,6,2018-07-01,181230.0,181230.0,0.0,2568.0,0.0,330
14,18,0,6,2018-08-01,181080.0,181080.0,0.0,2568.0,0.0,330
14,18,0,6,2018-09-01,365933.0,365933.0,-2088.0,5280.0,-24.0,330
14,18,0,6,2018-10-01,155885.0,155885.0,0.0,2208.0,0.0,330
14,18,0,6,2018-11-01,19638.0,19638.0,-2088.0,288.0,-24.0,330
14,18,0,6,2018-12-01,58775.0,58775.0,0.0,816.0,0.0,330
14,18,0,6,2019-01-01,94535.0,94535.0,0.0,1296.0,0.0,330
14,18,0,6,2019-02-01,54549.48,54549.48,0.0,720.0,0.0,330
14,18,0,6,2019-03-01,265712.14,266575.08,0.0,3672.0,0.0,330
14,18,0,6,2019-04-01,260514.77,260514.77,0.0,3600.0,0.0,330
14,18,0,6,2019-05-01,622587.0900000001,622587.0900000001,0.0,8616.0,0.0,330
14,18,0,6,2019-06-01,146152.78999999998,146152.78999999998,0.0,1968.0,0.0,330
14,18,0,6,2019-07-01,45897.52,45897.52,0.0,624.0,0.0,330
14,18,0,6,2019-08-01,118566.94999999998,118566.94999999998,0.0,1560.0,0.0,330
14,18,0,6,2019-09-01,41429.08,41429.08,0.0,552.0,0.0,330
14,18,0,6,2019-10-01,28775.66,28775.66,0.0,384.0,0.0,330
14,18,0,6,2019-11-01,99912.04,99912.04,0.0,1320.0,0.0,330
14,18,0,6,2019-12-01,32092.84,38832.32,0.0,432.0,0.0,330
14,18,1,6,2018-01-01,728503.9000000003,728503.9000000003,0.0,11091.0,0.0,331
14,18,1,6,2018-02-01,515284.69000000006,515284.69000000006,0.0,8960.0,0.0,331
14,18,1,6,2018-03-01,980261.7100000004,980261.7100000004,-6716.09,16559.0,-12.0,331
14,18,1,6,2018-04-01,1083146.4800000004,1083146.4800000004,0.0,17189.0,0.0,331
14,18,1,6,2018-05-01,742309.6499999998,742309.6499999998,-5514.0,11763.0,0.0,331
14,18,1,6,2018-06-01,839005.4299999998,839005.4299999998,-17082.73,13322.0,-216.0,331
14,18,1,6,2018-07-01,641835.15,641835.15,0.0,9545.0,0.0,331
14,18,1,6,2018-08-01,702809.1700000003,702809.1700000003,-28190.0,10490.0,-336.0,331
14,18,1,6,2018-09-01,554204.49,554204.49,-237.29,8005.0,-3.0,331
14,18,1,6,2018-10-01,500295.8,500295.8,-10496.0,7319.0,-120.0,331
14,18,1,6,2018-11-01,669723.29,669723.29,-2159.97,9380.0,-24.0,331
14,18,1,6,2018-12-01,453582.57000000024,453582.57000000024,-7947.23,6549.0,-90.0,331
14,18,1,6,2019-01-01,425831.51000000007,425831.51000000007,-4319.93,6104.0,-48.0,331
14,18,1,6,2019-02-01,950747.8100000002,1031415.04,0.0,13151.0,0.0,331
14,18,1,6,2019-03-01,562566.8500000001,649222.8299999997,270.0,7771.0,3.0,331
14,18,1,6,2019-04-01,1139881.75,1203221.6800000002,5670.0,15344.0,63.0,331
14,18,1,6,2019-05-01,987851.1399999999,998315.05,0.0,13343.0,0.0,331
14,18,1,6,2019-06-01,1195615.8,1206414.79,0.0,16288.0,0.0,331
14,18,1,6,2019-07-01,528129.54,545423.04,540.0,8543.0,6.0,331
14,18,1,6,2019-08-01,646446.7999999999,663443.71,0.0,9667.0,0.0,331
14,18,1,6,2019-09-01,422911.98999999993,439381.7899999999,0.0,12606.0,0.0,331
14,18,1,6,2019-10-01,266018.43999999994,281267.44,0.0,3898.0,0.0,331
14,18,1,6,2019-11-01,489935.45000000007,509594.78,0.0,6574.0,0.0,331
14,18,1,6,2019-12-01,631631.4299999999,767547.1799999998,0.0,8436.0,0.0,331
14,18,2,6,2018-01-01,1037883.85,1037883.85,-43611.08,16032.0,-441.0,332
14,18,2,6,2018-02-01,1096887.6500000006,1096887.6500000006,-13558.460000000005,17069.0,-167.0,332
14,18,2,6,2018-03-01,793936.370000002,793936.370000002,-15442.88,12698.0,-188.0,332
14,18,2,6,2018-04-01,963974.2800000014,963974.2800000014,-6307.72,15386.0,-78.0,332
14,18,2,6,2018-05-01,669319.5600000012,669319.5600000012,-7040.93,10667.0,-90.0,332
14,18,2,6,2018-06-01,794164.7300000002,794164.7300000002,-25409.87000000001,12945.0,-323.0,332
14,18,2,6,2018-07-01,1102557.6900000006,1102557.6900000006,-28666.08,16852.0,-357.0,332
14,18,2,6,2018-08-01,1057220.6700000006,1057220.6700000006,-31651.59,15819.0,-374.0,332
14,18,2,6,2018-09-01,816421.8600000001,816421.8600000001,-23308.03,12118.0,-280.0,332
14,18,2,6,2018-10-01,917259.8499999985,917259.8499999985,-11272.02,13427.0,-135.0,332
14,18,2,6,2018-11-01,2949822.810000002,2949822.810000002,-9637.32,44831.0,-113.0,332
14,18,2,6,2018-12-01,1490086.4200000004,1490086.4200000004,-35375.94,22540.0,-423.0,332
14,18,2,6,2019-01-01,783013.52,783013.52,-19108.14,11408.0,-222.0,332
14,18,2,6,2019-02-01,738867.2200000002,925400.87,10569.0,10566.0,119.0,332
14,18,2,6,2019-03-01,1236061.9499999995,1520096.31,10153.0,17395.0,116.0,332
14,18,2,6,2019-04-01,1304062.9799999995,1630342.0,20119.0,18510.0,229.0,332
14,18,2,6,2019-05-01,1046883.3699999999,2057175.0,823274.0,14773.0,9208.0,332
14,18,2,6,2019-06-01,790649.8299999997,994015.0,8533.0,11132.0,98.0,332
14,18,2,6,2019-07-01,786730.7799999998,999465.0,14854.0,11184.0,172.0,332
14,18,2,6,2019-08-01,389944.42,503302.0,7912.0,5607.0,89.0,332
14,18,2,6,2019-09-01,968743.6099999994,1219069.0,8974.0,13729.0,100.0,332
14,18,2,6,2019-10-01,709177.1599999996,912798.0,10524.0,10409.0,118.0,332
14,18,2,6,2019-11-01,1545861.8099999991,1912121.45,24125.0,22798.0,270.0,332
14,18,2,6,2019-12-01,2529621.939999999,3058699.1,12260.0,37604.0,137.0,332
14,19,0,6,2018-02-01,3161.0,3161.0,0.0,48.0,0.0,333
14,19,0,6,2018-03-01,6322.0,6322.0,0.0,96.0,0.0,333
14,19,0,6,2018-05-01,12813.0,12813.0,0.0,192.0,0.0,333
14,19,0,6,2018-06-01,46228.0,46228.0,0.0,696.0,0.0,333
14,19,0,6,2018-07-01,14052.0,14052.0,0.0,192.0,0.0,333
14,19,0,6,2018-08-01,22639.0,22639.0,0.0,312.0,0.0,333
14,19,0,6,2018-09-01,8752.0,8752.0,0.0,120.0,0.0,333
14,19,0,6,2018-10-01,22879.0,22879.0,0.0,312.0,0.0,333
14,19,0,6,2018-11-01,27121.0,27121.0,0.0,360.0,0.0,333
14,19,0,6,2018-12-01,8691.0,8691.0,0.0,120.0,0.0,333
14,19,0,6,2019-01-01,18009.0,18009.0,0.0,240.0,0.0,333
14,19,0,6,2019-02-01,14370.65,14370.65,0.0,192.0,0.0,333
14,19,0,6,2019-03-01,18305.14,18305.14,0.0,240.0,0.0,333
14,19,0,6,2019-04-01,10983.08,10983.08,0.0,144.0,0.0,333
14,19,0,6,2019-05-01,21966.17,21966.17,0.0,288.0,0.0,333
14,19,0,6,2019-06-01,25183.43,25183.43,0.0,336.0,0.0,333
14,19,0,6,2019-07-01,38344.68,38344.68,0.0,504.0,0.0,333
14,19,0,6,2019-08-01,66292.06,66292.06,0.0,960.0,0.0,333
14,19,0,6,2019-09-01,8992.39,8992.39,0.0,120.0,0.0,333
14,19,0,6,2019-10-01,38408.75,38408.75,0.0,504.0,0.0,333
14,19,0,6,2019-11-01,34962.82,34962.82,0.0,480.0,0.0,333
14,19,0,6,2019-12-01,62507.47,75634.05000000003,0.0,912.0,0.0,333
14,19,1,6,2018-01-01,288403.3100000001,288403.3100000001,0.0,4191.0,0.0,334
14,19,1,6,2018-02-01,256369.13,256369.13,0.0,3840.0,0.0,334
14,19,1,6,2018-03-01,184261.39,184261.39,0.0,3345.0,0.0,334
14,19,1,6,2018-04-01,268370.34,268370.34,-180.0,4218.0,0.0,334
14,19,1,6,2018-05-01,250024.63,250024.63,0.0,4106.0,0.0,334
14,19,1,6,2018-06-01,422445.3,422445.3,0.0,6619.0,0.0,334
14,19,1,6,2018-07-01,500139.3899999999,500139.3899999999,-27525.77,7847.0,-345.0,334
14,19,1,6,2018-08-01,472815.11,472815.11,0.0,6872.0,0.0,334
14,19,1,6,2018-09-01,353465.26,353465.26,0.0,5086.0,0.0,334
14,19,1,6,2018-10-01,250175.18999999997,250175.18999999997,-24153.0,4008.0,-288.0,334
14,19,1,6,2018-11-01,314428.75,314428.75,0.0,4526.0,0.0,334
14,19,1,6,2018-12-01,185993.03,185993.03,-21599.66,2989.0,-240.0,334
14,19,1,6,2019-01-01,202351.81,202351.81,-27381.76,3244.0,-312.0,334
14,19,1,6,2019-02-01,225786.72,290344.82,0.0,3282.0,0.0,334
14,19,1,6,2019-03-01,269653.6900000001,341968.92,0.0,3931.0,0.0,334
14,19,1,6,2019-04-01,137519.97,176306.3,0.0,2016.0,0.0,334
14,19,1,6,2019-05-01,474959.23,530245.18,0.0,6558.0,0.0,334
14,19,1,6,2019-06-01,332364.99000000005,400709.26,0.0,4601.0,0.0,334
14,19,1,6,2019-07-01,401060.0,486426.85,0.0,5551.0,0.0,334
14,19,1,6,2019-08-01,286121.19999999995,343825.79000000004,0.0,3962.0,0.0,334
14,19,1,6,2019-09-01,179608.86999999997,211455.95,0.0,2490.0,0.0,334
14,19,1,6,2019-10-01,258108.16000000003,298834.8,0.0,3564.0,0.0,334
14,19,1,6,2019-11-01,202919.36,243446.28000000003,0.0,3070.0,0.0,334
14,19,1,6,2019-12-01,302691.9400000001,375803.07,0.0,4236.0,0.0,334
14,19,2,6,2018-01-01,902452.2499999999,902452.2499999999,-6564.209999999999,13348.0,-77.0,335
14,19,2,6,2018-02-01,625216.46,625216.46,-16483.620000000006,9823.0,-209.0,335
14,19,2,6,2018-03-01,388871.50000000006,388871.50000000006,-869.9900000000001,6161.0,-11.0,335
14,19,2,6,2018-04-01,1006556.2000000002,1006556.2000000002,-41285.42000000001,16595.0,-522.0,335
14,19,2,6,2018-05-01,480129.6399999999,480129.6399999999,-5336.76,7706.0,-63.0,335
14,19,2,6,2018-06-01,981267.4200000012,981267.4200000012,-158.19,15578.0,-2.0,335
14,19,2,6,2018-07-01,927852.4500000002,927852.4500000002,-12400.509999999998,14064.0,-158.0,335
14,19,2,6,2018-08-01,1007622.1100000001,1007622.1100000001,-12668.12,14993.0,-151.0,335
14,19,2,6,2018-09-01,501749.83000000025,501749.83000000025,-2475.02,7362.0,-30.0,335
14,19,2,6,2018-10-01,615571.4600000003,615571.4600000003,-5720.01,9148.0,-69.0,335
14,19,2,6,2018-11-01,695873.7400000001,695873.7400000001,-4233.26,10134.0,-49.0,335
14,19,2,6,2018-12-01,554138.9899999999,554138.9899999999,-30716.44,8398.0,-352.0,335
14,19,2,6,2019-01-01,371894.12000000017,371894.12000000017,-4137.04,5425.0,-47.0,335
14,19,2,6,2019-02-01,741592.9099999978,932175.04,2611.0,10542.0,30.0,335
14,19,2,6,2019-03-01,478673.57000000007,606377.0,14810.0,6945.0,179.0,335
14,19,2,6,2019-04-01,566973.91,704018.06,8057.0,8173.0,92.0,335
14,19,2,6,2019-05-01,638821.8599999998,796618.52,9899.0,9127.0,113.0,335
14,19,2,6,2019-06-01,646762.7000000002,809899.68,5935.0,9155.0,68.0,335
14,19,2,6,2019-07-01,612592.8300000001,768631.52,3777.0,8722.0,43.0,335
14,19,2,6,2019-08-01,412243.0299999999,538141.5800000001,13021.0,6125.0,158.0,335
14,19,2,6,2019-09-01,440488.7599999993,562443.0,4501.0,6375.0,51.0,335
14,19,2,6,2019-10-01,623966.7,795391.0,6391.0,9018.0,72.0,335
14,19,2,6,2019-11-01,494889.80000000034,619974.0,810.0,7046.0,9.0,335
14,19,2,6,2019-12-01,581355.03,714441.51,720.0,8237.0,8.0,335
14,20,0,6,2018-01-01,58484.0,58484.0,0.0,864.0,0.0,336
14,20,0,6,2018-02-01,87347.0,87347.0,0.0,1320.0,0.0,336
14,20,0,6,2018-03-01,1580.0,1580.0,0.0,24.0,0.0,336
14,20,0,6,2018-04-01,211863.0,211863.0,0.0,3192.0,0.0,336
14,20,0,6,2018-05-01,20707.0,20707.0,-1922.0,360.0,0.0,336
14,20,0,6,2018-06-01,94846.0,94846.0,0.0,1416.0,0.0,336
14,20,0,6,2018-07-01,145750.0,145750.0,0.0,2040.0,0.0,336
14,20,0,6,2018-08-01,-11308.0,-11308.0,-17857.0,48.0,-216.0,336
14,20,0,6,2018-09-01,107473.0,107473.0,0.0,1512.0,0.0,336
14,20,0,6,2018-10-01,65070.0,65070.0,-51010.0,1488.0,-576.0,336
14,20,0,6,2018-11-01,14161.0,14161.0,0.0,192.0,0.0,336
14,20,0,6,2018-12-01,91932.0,91932.0,0.0,1248.0,0.0,336
14,20,0,6,2019-01-01,96580.58,96580.58,0.0,1296.0,0.0,336
14,20,0,6,2019-02-01,232815.04000000004,232815.04000000004,0.0,3144.0,0.0,336
14,20,0,6,2019-03-01,233751.76,233751.76,0.0,3168.0,0.0,336
14,20,0,6,2019-04-01,108716.94999999998,108716.94999999998,0.0,1464.0,0.0,336
14,20,0,6,2019-05-01,259189.28,259189.28,0.0,3528.0,0.0,336
14,20,0,6,2019-06-01,287810.41000000003,287810.41000000003,0.0,3864.0,0.0,336
14,20,0,6,2019-07-01,335947.88,335947.88,0.0,4704.0,0.0,336
14,20,0,6,2019-08-01,220612.78,220612.78,0.0,3168.0,0.0,336
14,20,0,6,2019-09-01,142218.11,142218.11,0.0,2160.0,0.0,336
14,20,0,6,2019-10-01,246124.49,246124.49,0.0,3240.0,0.0,336
14,20,0,6,2019-11-01,450988.7899999999,450988.7899999999,0.0,6024.0,0.0,336
14,20,0,6,2019-12-01,240634.16,291167.33,0.0,3192.0,0.0,336
14,20,1,6,2018-01-01,730760.2999999998,730760.2999999998,0.0,12879.0,0.0,337
14,20,1,6,2018-02-01,1055111.6999999995,1055111.6999999995,-49091.83,17687.0,-427.0,337
14,20,1,6,2018-03-01,507570.84,507570.84,-6260.9000000000015,8502.0,-31.0,337
14,20,1,6,2018-04-01,882832.4100000001,882832.4100000001,0.0,13776.0,0.0,337
14,20,1,6,2018-05-01,956371.07,956371.07,0.0,16431.0,0.0,337
14,20,1,6,2018-06-01,784369.1499999998,784369.1499999998,-29151.08,12362.0,-385.0,337
14,20,1,6,2018-07-01,1597962.78,1597962.78,-27749.0,23036.0,-312.0,337
14,20,1,6,2018-08-01,616329.4099999999,616329.4099999999,-29825.74,9175.0,-360.0,337
14,20,1,6,2018-09-01,681689.53,681689.53,0.0,9732.0,0.0,337
14,20,1,6,2018-10-01,733236.2200000002,733236.2200000002,0.0,10097.0,0.0,337
14,20,1,6,2018-11-01,1620938.11,1620938.11,-123161.59,23604.0,-1600.0,337
14,20,1,6,2018-12-01,557179.0700000001,557179.0700000001,-7298.200000000002,7675.0,-84.0,337
14,20,1,6,2019-01-01,822209.59,822209.59,-90.0,11187.0,-1.0,337
14,20,1,6,2019-02-01,732633.8399999999,775787.83,2160.0,10380.0,24.0,337
14,20,1,6,2019-03-01,677358.2599999999,726773.01,2657.0,10239.0,30.0,337
14,20,1,6,2019-04-01,940305.34,964350.9,0.0,13143.0,0.0,337
14,20,1,6,2019-05-01,563178.1799999999,611426.6799999998,2700.0,10792.0,30.0,337
14,20,1,6,2019-06-01,843241.3799999999,931019.6099999999,0.0,11659.0,0.0,337
14,20,1,6,2019-07-01,848899.3499999999,934727.25,0.0,11889.0,0.0,337
14,20,1,6,2019-08-01,1423389.3800000004,1546916.7200000002,1259.0,19753.0,14.0,337
14,20,1,6,2019-09-01,709075.8499999999,792038.1799999998,0.0,9913.0,0.0,337
14,20,1,6,2019-10-01,752254.5,848083.5599999998,0.0,10542.0,0.0,337
14,20,1,6,2019-11-01,621390.8600000001,723838.56,5760.0,8888.0,64.0,337
14,20,1,6,2019-12-01,1016098.2900000002,1265920.0799999998,0.0,14263.0,0.0,337
14,20,2,6,2018-01-01,2287847.5400000005,2287847.5400000005,-6525.68,36328.0,-84.0,338
